area_no,company_name,job_name,salary
6001001001,財團法人台北金融研究發展基金會,櫃台總機/行政助理     (日班8:30~17:30  歡迎學生企業實習或夜間部學生~),時薪183元
6001001001,Shopping99_耐德科技股份有限公司,【商品部】電商網站營運專員 (歡迎應屆畢業生)(可年後上班),"月薪29,000~34,000元"
6001001001,精英人力資源股份有限公司,★台北車站交通方便▌周休二日▌知名金控 $27600~30000/行政助理F71,"月薪27,600~30,000元"
6001001001,財團法人電信技術中心,應用服務組-實習生(261),時薪183~200元
6001001001,阿爾發證券投資顧問股份有限公司,人資行政專員,待遇面議
6001001001,台灣智多利產業有限公司,總務會計,"月薪38,000~45,000元"
6001001001,赫綵電腦有限公司,(總公司)人資專員 HR,"月薪30,000~33,000元"
6001001001,臺北市私立文城文理短期補習班,文城北車教室 - 補習班班務導師(兼職、工讀生),時薪183元
6001001001,熟透國際有限公司,品牌電商實習生,論件計酬0元
6001001001,Bonniesugar手作甜點專門店_宥米食品工作室,電商助理正職-【Bonnie Sugar 甜點台北區】,"月薪27,470~45,000元"
6001001001,正中資訊科技有限公司,行政專員-台北總公司,"月薪32,000~35,000元"
6001001001,懶女人美容工作室,主管特助兼行政（無相關經驗亦可）,"月薪32,000~50,000元"
6001001001,沃盛管理顧問股份有限公司,行政幕僚秘書人員,待遇面議
6001001001,太極之美研藝社有限公司,行政助理兼櫃檯,"月薪28,000~35,000元"
6001001001,華克電腦股份有限公司,業務行政工讀生,時薪183元
6001001001,社團法人臺灣理財顧問認證協會,行政助理,時薪183元以上
6001001001,財團法人農業科技研究院,研究專員-產業分析組(農食加工產業研析),"月薪36,000~38,000元"
6001001001,華克電腦股份有限公司,行政助理,"月薪33,000元以上"
6001001001,精懋聯合會計師事務所,日間工讀生,時薪183元
6001001001,新加坡商蝦皮娛樂電商有限公司台灣分公司,Shopee APP - 商品稽核專員 / Operations 營運部門,"月薪32,000~45,000元"
6001001001,中國勞工安全衛生管理學會,【台北職訓中心】約聘助理人員、約聘工讀生,"月薪28,500元"
6001001001,英屬維京群島商幫你優股份有限公司台灣分公司,【長期工讀】運營工讀生_Operation Assistant,時薪190元
6001001001,社團法人中華民國管理科學學會,專案助理(時薪制),時薪183元
6001001001,財團法人農業科技研究院,研究專員-成果加值組(計畫審查及專案規劃),"月薪36,000~42,000元"
6001001001,華克電腦股份有限公司,產品管理師,"月薪33,000元以上"
6001001001,空間_空間髮型設計,行政櫃檯人員,"月薪30,000元以上"
6001001001,德信綜合證券股份有限公司,法務特助,"月薪50,000~70,000元"
6001001001,旗標科技股份有限公司,科技教育跨境文編企劃(實習生),時薪183元以上
6001001001,藝珂人事顧問股份有限公司,忠孝敦化/台北小巨蛋★行政櫃台★在校生可 #穩定工時 #無經驗可 #資深同仁手把手教 #近捷運站｜BIS_211,"月薪28,000~30,000元"
6001001001,曉數碼股份有限公司,身心障礙人才專區,"月薪27,470元以上"
6001001001,厚策思維有限公司,【食力傳媒】品牌發展部工讀生,時薪183元
6001001001,環資國際有限公司,環境部資源循環署派駐工程師,"月薪33,000~36,000元"
6001001001,斐茉林美容工作室,行政櫃台,"月薪32,000~40,000元"
6001001001,可寧衛集團_中台資源科技股份有限公司,行政總務人員(轉投資事業單位),"月薪27,470~36,000元"
6001001001,台北市私立時代國際語文短期補習班,全職行政助理(站前校),"月薪28,000~31,000元"
6001001001,Bonniesugar手作甜點專門店_宥米食品工作室,高階主管助理-【Bonnie Sugar 甜點台北區】,"月薪35,000元以上"
6001001001,無限全球通移動通信股份有限公司,高階主管日文特助,"月薪40,000元以上"
6001001001,華鼎生技顧問股份有限公司,Study Start-Up Specialist【臨床試驗啟動部門-試驗定期監測通報送審專員】(無經驗可),待遇面議
6001001001,萬堡營造股份有限公司,行政助理,待遇面議
6001001001,綺樂旅行社股份有限公司,【歡迎新鮮人】英日文OP專員 Operations Executive (週休三日),"月薪36,000~40,000元"
6001001001,全球人事顧問股份有限公司,知名產險公司 行政文書 純內勤 見紅休 夜校生可 無經驗可WX,"月薪28,000~28,700元"
6001001001,東慧國際諮詢顧問股份有限公司,【金融周邊機構，近台北車站】聯徵中心-行政人員(歡迎夜校生、在學學生),"月薪30,000元"
6001001001,聯成電腦有限公司(聯成電腦/聯成外語),【資訊行政客服】完整訓練/福利優/近北車,"月薪27,470~32,000元"
6001001001,沃盛管理顧問股份有限公司,行政秘書,待遇面議
6001001001,美利德有限公司,行政專員(台北金山南門市),"月薪30,000元以上"
6001001001,荷馬國際有限公司,行政會計專員,"月薪30,000~38,000元"
6001001001,德年國際股份有限公司,【野奢露營區】人資總務專員,"月薪35,000~40,000元"
6001001001,香港商億泰國際_億泰國際實業有限公司,行政業務助理,"月薪33,000元以上"
6001001001,儒林文教機構_台北市私立儒林文理短期補習班,行政/帶班助理工讀生（學測甄選顧問中心）,時薪183元
6001001001,臺灣生產力發展有限公司,行政助理(北市),"月薪29,760元"
6001001001,福邦證券股份有限公司,總機行政櫃台人員,"月薪29,000~31,000元"
6001001001,台灣動力整合實業有限公司,會計人員,"月薪33,000~35,000元"
6001001001,Shopping99_耐德科技股份有限公司,【商品部】電商網站營運專員 (歡迎應屆畢業生)(可年後上班),"月薪29,000~34,000元"
6001001001,仕新管理顧問有限公司,會計行政專員,遠端工作
6001001001,仕新管理顧問有限公司,會計行政專員,遠端工作
6001001001,鴻建興國際建材股份有限公司,會計行政人員,待遇面議
6001001001,覓食國際餐飲企業有限公司,兼職行銷助理,時薪183~269元
6001001001,厚策思維有限公司,【食力傳媒】整合行銷部工讀生,時薪183元以上
6001001001,台北市私立時代國際語文短期補習班,客服行政人員(站前校),時薪183元
6001001001,日商樂比亞股份有限公司台灣分公司,★NEW★【總公司】管理部行政助理★不需使用日文★,"月薪33,000~35,000元"
6001001001,臺北市私立文城文理短期補習班,文城北車教室 - 補習班班務導師(兼職、工讀生),時薪183元
6001001001,香港商香港球鞋團隊有限公司,Executive Assistant / 主管特別助理,"月薪40,000~48,000元"
6001001001,沐康美學牙醫診所,台北市沐康美學牙醫助理,"月薪35,000~50,000元"
6001001001,好應整合行銷股份有限公司,擴大徵才-行政專員,"月薪35,000~40,000元"
6001001001,頂尖國際行銷顧問有限公司,#宿管部 業務助理／秘書,"月薪30,000~32,000元"
6001001001,帝寶工業股份有限公司,業務助理-英文(台北),"月薪32,000~36,000元"
6001001001,中信房屋南門加盟店_喬鉅不動產仲介經紀有限公司,行政櫃台秘書，熟悉電腦繪圖佳,"月薪28,000~35,000元"
6001001001,萬通教育股份有限公司,人資專員,"月薪32,000~40,000元"
6001001001,家興保全股份有限公司,台北市中正區保全員,"月薪39,000~41,000元"
6001001001,藝珂人事顧問股份有限公司,"#學生可 #薪資28,000起【信義/中山/中正區 | 台灣知名金融上市公司】穩定週休六日 | BIS_202","月薪28,000~32,000元"
6001001001,藝珂人事顧問股份有限公司,▲【知名外商銀行&amp;本土銀行｜熱門行政缺】免銷售**無經驗可**履歷好加分/歡迎對金融業有興趣的您加入｜BIS_210,"月薪27,470~35,000元"
6001001001,三民教育科技股份有限公司,【台北總部】主管秘書,"月薪30,000~40,000元"
6001001001,東慧國際諮詢顧問股份有限公司,【金融周邊機構，近台北車站】聯徵中心-資料建置/掃描行政人員(歡迎夜校生、在學學生),"月薪30,000元"
6001001001,香港商億泰國際_億泰國際實業有限公司,高階主管特助暨人資,"月薪38,500元以上"
6001001001,鴻建興國際建材股份有限公司,會計行政人員,待遇面議
6001001001,覓食國際餐飲企業有限公司,兼職行銷助理,時薪183~269元
6001001001,厚策思維有限公司,【食力傳媒】整合行銷部工讀生,時薪183元以上
6001001001,台北市私立時代國際語文短期補習班,客服行政人員(站前校),時薪183元
6001001001,群創管理顧問有限公司,實習生(商管領域),"論件計酬8,000~10,000元"
6001001001,愛沙龍股份有限公司,行政文書兼職人員 &amp; 工讀生,時薪185~200元
6001001001,沐康美學牙醫診所,台北市沐康美學牙醫助理,"月薪35,000~50,000元"
6001001001,東慧國際諮詢顧問股份有限公司,【金融周邊機構，近台北車站】聯徵中心-資料建置/掃描行政人員(歡迎夜校生、在學學生),"月薪30,000元"
6001001001,頂尖國際行銷顧問有限公司,#宿管部 業務助理／秘書,"月薪30,000~32,000元"
6001001001,帝寶工業股份有限公司,業務助理-英文(台北),"月薪32,000~36,000元"
6001001001,馬辣_尚品餐飲股份有限公司,文書專員,"月薪28,000元以上"
6001001001,中信房屋南門加盟店_喬鉅不動產仲介經紀有限公司,行政櫃台秘書，熟悉電腦繪圖佳,"月薪28,000~35,000元"
6001001001,家興保全股份有限公司,台北市中正區保全員,"月薪39,000~41,000元"
6001001001,華卡企業股份有限公司,國泰世華銀行｜行政助理｜台北市中正區及各分行｜大學夜間部學生或大學剛畢業新鮮人,"月薪27,470元"
6001001001,東慧國際諮詢顧問股份有限公司,【台北市中正區】派駐公家機關-行政人員,"月薪30,000元"
6001001001,全球吸引力股份有限公司,行政人員（全職/完整培訓/福利佳）,"月薪34,000~36,000元"
6001001001,三民教育科技股份有限公司,【台北總部】主管秘書,"月薪30,000~40,000元"
6001001001,藝珂人事顧問股份有限公司,☆歡迎二度轉職☆【行政庶務人員｜近捷運站】純文書作業、穩定日班工時、見紅休 BIS_211,"月薪28,000~32,000元"
6001001001,香港商億泰國際_億泰國際實業有限公司,高階主管特助暨人資,"月薪38,500元以上"
6001001001,美商宇心生醫股份有限公司台灣分公司,行政會計 實習生,時薪183元以上
6001001001,台北市私立台大文理短期補習班,【站前教室】國中部班務行政/課程推廣助理,時薪185元以上
6001001001,虹耀建設股份有限公司,招商行政助理,待遇面議
6001001001,凱歐蘿有限公司,行銷專案執行 Account Executive,"月薪35,000~45,000元"
6001001001,全球人事顧問股份有限公司,準時上下班【行政助理】@東門站  28K CK,"月薪28,000~28,700元"
6001001001,威志企管顧問股份有限公司,會計專員（記帳、出納、一般會計）,"月薪35,000~45,000元"
6001001001,糖福育樂股份有限公司,台糖-台北會館-物業專員,"月薪28,000元以上"
6001001001,萬國專利商標事務所,會計人員,"月薪32,000~35,000元"
6001001001,台灣娜珂黛肌美容事業有限公司,【日商】電商  中文客服及庫存管理專員   無經驗可/無須輪班,"月薪30,000~34,000元"
6001001001,帝寶工業股份有限公司,業務助理-西文 西班牙語 西班牙文 西語(台北),"月薪32,000~36,000元"
6001001001,財團法人台灣經濟研究院,【資通訊與網路經濟研究所】學士級助理/碩士級助理研究員(4兼BC-6),待遇面議
6001001001,欣悅室內裝修有限公司,工務行政助理、行政秘書,"月薪28,000~35,000元"
6001001001,臺灣品牌愛克斯股份有限公司,電商平台行銷企劃專員&amp;助理、網拍行政人員 (無經驗勿投),"月薪30,000~33,000元"
6001001001,金車股份有限公司,電子商務業務助理 - 電子商務部,"月薪34,000~38,000元"
6001001001,虹約復健專科診所,櫃台行政人員(正職),"月薪35,000~40,000元"
6001001001,香港商香港球鞋團隊有限公司,Administration Staff / 行政人員,"月薪40,000~48,000元"
6001001001,安普騰科技教育股份有限公司,鎮麟高中部-班務行政助理導師,時薪183~200元
6001001001,恩典法律事務所,所長秘書,"月薪40,000~50,000元"
6001001001,台灣知識庫股份有限公司,【行銷企劃】行政人員,"月薪30,300~35,000元"
6001001001,采安國際股份有限公司,業務助理,"月薪33,000~38,000元"
6001001001,阿特發互動科技有限公司,AR2VR教育新創 - 行政總務 【臺北】,"月薪28,000~42,000元"
6001001001,馬辣_尚品餐飲股份有限公司,文書專員,"月薪28,000元以上"
6001001001,柳吟文教事業股份有限公司,國小行政人員(中正校),"月薪29,000~45,000元"
6001001001,東慧國際諮詢顧問股份有限公司,【台北市中正區】派駐公家機關-行政人員,"月薪30,000元"
6001001001,摩爾證券投資顧問股份有限公司,業務助理人員,"月薪27,470元"
6001001001,台北市私立台大文理短期補習班,【站前教室】國中部班務行政/課程推廣助理,時薪185元以上
6001001001,太子公寓大廈管理維護股份有限公司,大夜班櫃檯工讀生 (台北公館),時薪183元
6001001001,臺北市私立文城文理短期補習班,文城古亭教室-補習班主任助理兼稽核管理(兼職),時薪183元
6001001001,財團法人台北金融研究發展基金會,課程值課助教助理 (大台北地區)-長期配合，彈性排班制(平日班/假日班),時薪183元
6001001001,凌群電腦股份有限公司,客戶服務工程師(駐點),"月薪32,000元"
6001001001,覓食國際餐飲企業有限公司,行銷業務助理,"月薪32,000~38,000元"
6001001001,頂豐國際管理顧問有限公司,業務助理/秘書,"月薪30,000~32,000元"
6001001001,藝珂人事顧問股份有限公司,【金融業資料輸入專員】月薪$28000-31000 / 穩定上下班 / 見紅就休 / 工作穩定、無業績 / 亦歡迎在校生、新鮮人｜BIS_206,"月薪28,000~31,000元"
6001001001,愛沙龍股份有限公司,行政會計(總管理處),"月薪30,000~35,000元"
6001001001,恩典法律事務所,所長秘書,"月薪40,000~50,000元"
6001001001,阿特發互動科技有限公司,AR2VR教育新創 - 行政總務 【臺北】,"月薪28,000~42,000元"
6001001001,統一渡假村_統合開發股份有限公司,總公司行政助理,"月薪30,000~35,000元"
6001001001,晨陽保險經紀人股份有限公司,公教專案團保人員,待遇面議
6001001001,大誠保險經紀人股份有限公司(總公司),贏家通訊處_事業體_業務助理,"月薪28,000~30,000元"
6001001001,LACOSTE_台灣拉克絲蒂股份有限公司,報表處理人員(樞紐Vloookup),"月薪27,470~30,000元"
6001001001,幸福米窩_璞樂米窩有限公司,飯店人資行政助理,"月薪30,000元以上"
6001001001,嗨庫文化傳媒有限公司,業務秘書,"月薪30,000~40,000元"
6001001001,聯勝房屋_聯勝開發有限公司,【聯勝房屋-秘書處】台北中正區★行政(簽約)祕書★無經驗OK,"月薪30,000~36,000元"
6001001001,國立臺灣大學,國立臺灣大學物理治療學系暨研究所 柴惠敏老師 誠徵教育部體育署計畫專任研究助理,"月薪33,800元以上"
6001001001,鉑諾設計有限公司,行政兼職人員＆工讀生,時薪183元
6001001001,虹約復健專科診所,櫃台行政人員(兼職),時薪195~215元
6001001001,臺北市私立文城文理短期補習班,文城北車教室 - 補習班國中部儲備總導師,"月薪28,000~35,000元"
6001001001,臺北市私立文城文理短期補習班,文城古亭教室 - 補習班班務導師,"月薪28,000~35,000元"
6001001001,冠軍建材股份有限公司,公會秘書長 (台北),待遇面議
6001001001,明泓科技顧問股份有限公司,業務助理/行政人員/助理,"月薪27,470~32,000元"
6001001001,富士旺有限公司,《台北區》行政會計助理,"月薪27,470~39,000元"
6001001001,志光數位學院_智基科技開發股份有限公司,志光數位學院-早晚班計時人員(台大公館),時薪183元
6001001001,辰熙精品建材有限公司,業務助理,"月薪32,000~38,000元"
6001001001,台北市私立時代國際語文短期補習班,櫃台行政客服(台北站前),"月薪28,000~32,000元"
6001001001,楓橡科技股份有限公司,行政助理,"月薪30,000~42,000元"
6001001001,財團法人台灣經濟研究院,【資通訊與網路經濟研究所】學士級助理/碩士級助理研究員(4兼BC-7),待遇面議
6001001001,萬寶華企業管理顧問股份有限公司,獵才_財團法人基金會_正職會計人員,"月薪40,000~50,000元"
6001001001,志光教育科技股份有限公司,活動規劃與推廣人員(台北分公司),"月薪30,000~35,000元"
6001001001,豐和國際投資股份有限公司,秘書/特別助理,"月薪33,000~45,000元"
6001001001,東昇國際管理顧問股份有限公司,行政人員（無經驗可）,"月薪30,000~35,000元"
6001001001,瑋燁法律事務所,行政助理(台北所),"月薪30,000元以上"
6001001001,財團法人臺灣海洋保育與漁業永續基金會,漁業管理計畫行政助理,"月薪35,000~45,000元"
6001001001,信維合署會計師事務所,會計工讀生,時薪183~190元
6001001001,財團法人臺灣海洋保育與漁業永續基金會,海洋生態保育專員,"月薪31,000~49,000元"
6001001001,馬斯克資安顧問股份有限公司,文書助理,"月薪30,000~35,000元"
6001001001,財團法人臺灣海洋保育與漁業永續基金會,文字編輯,"月薪29,000~43,000元"
6001001001,鐫實通路行銷服務股份有限公司,Canon 行政服務部助理,"月薪28,000~30,000元"
6001001001,JPV集團_端泰股份有限公司,業務助理,"月薪28,000~33,000元"
6001001001,新加坡商立福人事顧問有限公司台灣分公司,【最高核薪45K 無經驗可】知名電商總部 | 行政助理 #福利好 #高薪_NH,"月薪32,000~45,000元"
6001001001,東昇國際管理顧問股份有限公司,行政專員,"月薪32,000~35,000元"
6001001001,冠諭科技股份有限公司,農產業務助理,時薪200~250元
6001001001,恆才有限公司,行政助理,"月薪28,000~50,000元"
6001001001,東京都物業管理機構_東京都保全股份有限公司,【行政人員】-台北市中正區(東京都總公司)-眾鼎工程,"月薪29,000~36,000元"
6001001001,艾姆有限公司,倉管業務助理,"月薪27,470~29,000元"
6001001001,儒林文教機構_台北市私立儒林文理短期補習班,國中部行政助理,"月薪27,470元"
6001001001,晨旭企業管理顧問股份有限公司,小幫手,"月薪28,000~32,000元"
6001001001,信東生技股份有限公司,總務行政(台北市中正區),"月薪28,000~32,000元"
6001001001,玉山銀行_玉山商業銀行股份有限公司,行政人員(身心障礙),"月薪37,000元以上"
6001001001,香港商分多多股份有限公司台灣分公司,工讀生,遠端工作
6001001001,艾姆有限公司,【倉儲管理助理/長期工讀生/計時人員/兼職夥伴】日間學生亦可,時薪183~200元
6001001001,中華開發金融控股股份有限公司(凱基證券)(凱基銀行)(凱基投信)(中華開發資本),【凱基證券/股務代理部】股務行政助理,"月薪28,000~35,000元"
6001001001,Bonniesugar手作甜點專門店_宥米食品工作室,人資助理兼職人員 -【Bonnie Sugar 甜點台北區】,時薪183元
6001001001,優捷勝股份有限公司,【短期 - 中正區】資訊客服行政專員 (上班日期可談，詳情請參閱職務說明),時薪183元
6001001001,全球人事顧問股份有限公司,2/19上班【商品退換貨專員】加入電商平台好機會@近忠孝新生站  CK,"月薪32,000~38,000元"
6001001001,山海樓/農人餐桌/GREEN&SAFE真食物專賣店_永豐餘生技股份有限公司,業務助理(銷售部),"月薪28,000~32,000元"
6001001001,糖福育樂股份有限公司,台糖-台北會館-採購專員,"月薪28,000元以上"
6001001001,BONNSU_狀聲詞有限公司,業務助理 (時薪制工讀生),時薪183~200元
6001001001,資拓宏宇國際股份有限公司,專案助理(A專案計畫駐點-中正區)-智聯部(IADA0),待遇面議
6001001001,一宇數位科技股份有限公司,國內業務助理(台北）,待遇面議
6001001001,和泰產物保險股份有限公司,【忠孝大樓】行政工讀生,"月薪27,470元"
6001001001,艾鍗科技有限公司,行政助理(夜校生、兼職可),時薪183元
6001001001,財團法人高等教育評鑑中心基金會,兼職行政助理(具身心障礙手冊),時薪183元
6001001001,兆豐產物保險股份有限公司,駐關島代表處-駐台北總公司(國外部)短期約聘人員,"月薪27,470元"
6001001001,兆豐產物保險股份有限公司,個人保險營業部-辦事員/專員,"月薪30,000~36,000元"
6001001001,柳吟文教事業股份有限公司,企劃行政助理,"月薪28,000~31,000元"
6001001001,香港商天圓文化諮詢顧問有限公司台灣分公司,辦公室行政人員【台北總辦公室】,"月薪27,470~35,000元"
6001001001,開南學校財團法人,開南中學-職員(身心障礙人士職缺),"月薪27,470元"
6001001001,旭榮集團_旭寬企業股份有限公司,集團總管理處_商品企劃工讀生(長期兼職),"月薪27,470元"
6001001001,摩爾證券投資顧問股份有限公司,業務行政助理,"月薪28,000~32,000元"
6001001001,台灣能美防災股份有限公司,工務人員,"月薪32,000元以上"
6001001001,東京都物業管理機構_東京都保全股份有限公司,【業務助理】-台北市中正區-總公司,"月薪32,000~38,000元"
6001001001,菁英國際文教事業股份有限公司,台北旗艦校｜誠徵櫃檯行政工讀生｜台北車站附近,時薪183元
6001001001,儒林文教機構_台北市私立儒林文理短期補習班,夜間櫃台行政兼職,時薪183元
6001001001,羅賓斯科技股份有限公司,執行長特助(非管理職),"月薪45,000~55,000元"
6001001001,琢丰室內裝修工程有限公司,行政文書,"月薪27,470元以上"
6001001001,臺北市私立偉文文理短期補習班,櫃檯行政人員,"月薪27,470元以上"
6001001001,國際管理聯合診所顧問股份有限公司,總經理特助,"月薪32,000~38,000元"
6001001001,勤利設計顧問有限公司,日間長期工讀生（台北）,時薪183元
6001001001,年豐企業有限公司,圖書資料加工人員,時薪183元
6001001001,社團法人台灣評鑑協會,工讀生,時薪183~185元
6001001001,澳商酷管家國際有限公司,兼職人員/ Part time,時薪183~190元
6001001001,財團法人至善社會福利基金會,行政助理,時薪183~200元
6001001001,新加坡商蝦皮娛樂電商有限公司台灣分公司,Shopee APP - 商品稽核專員 (晚班 15:00-24:00) / Operations 營運部門,"月薪32,000~45,000元"
6001001001,亞洲醫紐行銷有限公司,工讀生、部分工時人員,時薪183~220元
6001001001,台北市私立台大文理短期補習班,【站前教室】教務助理,時薪185元以上
6001001001,東森購物_電視購物_東森得易購股份有限公司,【東森廣場】台北車站東森廣場地下街會員推廣工讀生,時薪183元
6001001001,東京都物業管理機構_東京都保全股份有限公司,【日文行政專員】-營推部-台北總公司,"月薪32,000~35,000元"
6001001001,經典聯合會計師事務所,帳務處理工讀生【無經驗可，歡迎在校生】,"月薪27,470~28,000元"
6001001001,國際管理聯合診所顧問股份有限公司,主管特助,"月薪32,000~37,000元"
6001001001,科林儀器股份有限公司,【台北濰視擴大徵才】行政櫃台專員,"月薪32,000~35,000元"
6001001001,香港商匯泓不動產投資顧問有限公司台灣分公司,M《社宅部》業務助理,"月薪30,000元以上"
6001001001,社團法人中華民國工業安全衛生協會,日間長期工讀生(數位資訊中心),時薪183~200元
6001001001,東京都物業管理機構_東京都保全股份有限公司,【人資專員】-台北市中正區(東京都總公司)-眾鼎工程,"月薪33,000~38,000元"
6001001001,和眾綜合診所,兼職行政助理,時薪183元
6001001001,超全能診所,行政櫃檯夥伴,"月薪32,000元以上"
6001001001,勤利設計顧問有限公司,行政助理(台北),"月薪27,470~30,000元"
6001001001,恆才有限公司,行政助理,"月薪28,000~50,000元"
6001001001,馬辣_尚品餐飲股份有限公司,稽核專員,"月薪28,000~32,000元"
6001001001,和眾綜合診所,櫃檯行政醫務管理人員,"月薪28,000~35,000元"
6001001001,超全能診所,兼職櫃檯人員,時薪183~200元
6001001001,馬斯克資安顧問股份有限公司,資訊助理,"月薪30,000~35,000元"
6001001001,PIDA_財團法人光電科技工業協進會,展覽服務專員,"月薪33,000元以上"
6001001001,新晶投資控股股份有限公司,行政助理 (台北),"月薪32,000~36,000元"
6001001001,毅泰管理顧問股份有限公司,駐署專案人員-環保署回收基管會,"月薪34,000元以上"
6001001001,玉山銀行_玉山商業銀行股份有限公司,行政人員(身心障礙),"月薪37,000元以上"
6001001001,Live互動美語東門校_臺北市私立活力小子文理技藝短期補習班,美語行政助理,時薪183~200元
6001001001,艾鍗科技有限公司,行政助理(夜校生、兼職可),"月薪27,470~32,000元"
6001001001,慧智基因股份有限公司,實驗室計時人員,時薪190元
6001001001,中華資安國際股份有限公司,ISO資安制度助理,時薪183元以上
6001001001,美渥館診所,櫃台行政，醫美助理,"月薪29,000~40,000元"
6001001001,超全能診所,櫃檯人員,"月薪32,000元以上"
6001001001,馬斯克資安顧問股份有限公司,主管特別助理,"月薪30,000~35,000元"
6001001001,富士旺有限公司,《台北區》金融業務助理,"月薪27,470~60,000元"
6001001001,社團法人中國土木水利工程學會,會務秘書,"月薪28,000~34,000元"
6001001001,萬通教育股份有限公司,師培部行政專員,"月薪27,470~35,000元"
6001001001,國峯租賃股份有限公司,業務助理(台北),"月薪27,470元以上"
6001001001,濠成實業有限公司,夜校工讀生-(台北),"月薪29,000~31,000元"
6001001001,旭榮集團_旭榮製衣股份有限公司,集團總管理處_行政助理工讀生(兼職/實習),"月薪27,470元"
6001001001,旭榮集團_旭榮製衣股份有限公司,集團總管理處_商品企劃工讀生(長期兼職),"月薪27,470元"
6001001001,亞洲醫紐行銷有限公司,行政專員 Administration Specialist,"月薪28,000~35,000元"
6001001001,菁英雲教育科技股份有限公司,線上課程行政教務/助理,"月薪30,000~40,000元"
6001001001,藤道出版社,有效率又細心的籌備主管,遠端工作
6001001001,工作電腦平台有限公司,電腦3C電商(網購)主管,"月薪35,000元以上"
6001001001,台北喜來登飯店_寒舍艾美酒店_礁溪寒沐酒店_寒居酒店_寒舍餐旅管理顧問股份有限公司,Sukhothai泰式廚房-主廚秘書(台北喜來登大飯店),"月薪30,000~38,000元"
6001001001,東昇國際管理顧問股份有限公司,業務專員,"月薪32,000~38,000元"
6001001001,建新國際股份有限公司,外務員(台北市中正區),"月薪28,000元"
6001001001,嘉里大榮物流股份有限公司,【總公司】業務專員(餐飲通路),"月薪35,000~43,000元"
6001001001,台灣動力整合實業有限公司,行政助理,"月薪30,000~33,000元"
6001001001,台灣沃克有限公司,人資 行政  招募專員  台北市 新北,"月薪28,000~35,000元"
6001001001,日月成果有限公司,業務助理,"月薪30,000~35,000元"
6001001001,住商不動產 古亭捷運加盟店_堡勤不動產仲介經紀有限公司,[住商臺北城]古亭捷運店/西門捷運店~行政助理秘書(工讀)美術天分佳,時薪183元
6001001001,禾馨股份有限公司,禾馨醫療【懷寧】醫務專員,"月薪31,000~40,000元"
6001001001,頂尖國際行銷顧問有限公司,助理,"月薪27,470元以上"
6001001001,柳吟文教事業股份有限公司,國小行政人員(站前校),"月薪29,000~45,000元"
6001001001,湧立股份有限公司,業務助理(中正區),"月薪27,470元以上"
6001001001,i good Point 好事交易所_綠籽文創股份有限公司,行政總務暨專案財務助理,"月薪27,470~32,000元"
6001001001,Holo+FACE_禾樂映像股份有限公司,【台北華山概念店】門市客戶顧問,"月薪33,000~40,000元"
6001001001,嘉貝牙醫診所,矯正專任助理,"月薪35,000~80,000元"
6001001001,Bonniesugar手作甜點專門店_宥米食品工作室,人資專員-【Bonnie Sugar 甜點台北區】,"月薪28,000~35,000元"
6001001001,飛買家股份有限公司,免稅暨空中商用品營銷部-工讀生,時薪183元
6001001001,戴爾美語教育科技事業股份有限公司附設臺中市私立戴爾語文短期補習班,(台北分校)全國最大獲獎戴爾美語誠徵教務行政人員,"月薪30,000~45,000元"
6001001001,優捷勝股份有限公司,【西門】行政助理(Billing),"月薪28,000~30,000元"
6001001001,陳立教育事業股份有限公司,補課老師(中長期工讀)【台北本部】,時薪183元
6001001001,財團法人台灣經濟研究院,【資通訊與網路經濟研究所】學士級助理(4兼C-5),"月薪32,000元以上"
6001001001,信東生技股份有限公司,業務助理(台北市中正區),"月薪28,000~30,000元"
6001001001,台北市私立時代國際語文短期補習班,全職行政客服助理(板橋府中捷運),"月薪28,000~32,000元"
6001001001,樂多多集團_樂多多世界股份有限公司,【樂多多集團】台北重慶南店-門店行政管理師 - 米其林指標/有熱情、挑戰米其林等級夥伴,"月薪32,000~35,000元"
6001001001,臺灣產物保險股份有限公司,金融通路服務高級專員/專員(大台北II),"月薪31,000~38,000元"
6001001001,臺北市私立文城文理短期補習班,文城古亭教室 – 補習班儲備幹部（企劃人員/部門主管/班務導師/招生業務）,"月薪30,000~36,000元"
6001001001,儒林文教機構_台北市私立儒林文理短期補習班,教務行政助理人員,"月薪27,470~31,000元"
6001001001,台灣天絡股份有限公司,助理顧問-外商指定培訓機構-古亭,"月薪30,000~40,000元"
6001001001,大誠保險經紀人股份有限公司(總公司),明昊通訊處_事業體_業務助理,"月薪28,000~30,000元"
6001001001,永慶房產集團_永慶房屋仲介股份有限公司,門市秘書/行政人員(月薪33000元起，專人輔導完善培訓)A-5,"月薪33,000~48,000元"
6001001001,嘉貝牙醫診所,兒童牙科專任助理,"月薪35,000~80,000元"
6001001001,尹泰國際有限公司,HR / 人力資源 / 行政內勤 / 財會助理,"月薪30,000元以上"
6001001001,偉文文教機構_新竹市私立偉文文理短期補習班,[台北] 行政櫃檯,"月薪27,470~35,000元"
6001001001,臺北市私立文城文理短期補習班,文城古亭教室-補習班主任助理兼稽核管理,"月薪30,000~40,000元"
6001001001,星瑞林股份有限公司,行政助理,"月薪27,470~50,000元"
6001001001,大華國際證券投資顧問股份有限公司,行政人員,"月薪32,000~40,000元"
6001001001,歐特儀股份有限公司,【總公司】營運管理專員,"月薪36,000~40,000元"
