6001001001	台北市中正區	摩爾證券投資顧問股份有限公司	業務行政助理	月薪28,000~32,000元
6001001001	台北市中正區	住商不動產 古亭捷運加盟店_堡勤不動產仲介經紀有限公司	[住商臺北城]古亭捷運店/西門捷運店~行政助理秘書(工讀)美術天分佳	時薪183元
6001001001	台北市中正區	星瑞林股份有限公司	行政助理	月薪27,470~50,000元
6001001001	台北市中正區	台灣知識庫股份有限公司	【採購部】行政助理	月薪30,300~40,000元
6001001002	台北市大同區	保華資安股份有限公司	行政助理	月薪30,000~35,000元
6001001002	台北市大同區	沛杰股份有限公司	行政助理	月薪30,000~35,000元
6001001002	台北市大同區	煒盛環科股份有限公司	行政助理	月薪30,000元以上
6001001002	台北市大同區	豐馥資產管理有限公司	兼職行政助理	時薪200元
6001001002	台北市大同區	禾善長照家居生活館_惠祥貿易股份有限公司台北分公司	行政助理	月薪32,000元以上
6001001002	台北市大同區	老蔡水煎包_老蔡企業社	行政助理人員	月薪30,000元
6001001002	台北市大同區	中興保全科技股份有限公司	行政助理(照護)	月薪28,000~31,000元
6001001002	台北市大同區	東立出版社有限公司	特別行政助理	月薪28,000元以上
6001001002	台北市大同區	富喬物業管理顧問股份有限公司	櫃台行政助理	月薪28,000~32,000元
6001001002	台北市大同區	大統新創股份有限公司	行政助理-台北 (距離北門站300公尺)	月薪30,000元以上
6001001002	台北市大同區	宏陽健康事業股份有限公司	行政助理	月薪29,000~31,000元
6001001002	台北市大同區	佩博亞洲股份有限公司	海外行政助理(韓文/英文/中文)	月薪30,000~42,000元
6001001002	台北市大同區	GaragePlay_車庫娛樂股份有限公司	行政助理	月薪28,000~45,000元
6001001002	台北市大同區	瑩諮科技股份有限公司	臺北市環保局行政助理	月薪28,000~30,000元
6001001002	台北市大同區	承毅興業股份有限公司	工務行政助理	月薪34,800元
6001001002	台北市大同區	也趣藝術股份有限公司	行政助理	時薪183元
6001001002	台北市大同區	陳昆豐建築師事務所	行政助理人員(應屆畢業生.夜校就讀中尤佳)	月薪30,000元以上
6001001002	台北市大同區	光原科技股份有限公司	(台北地區)醫療行政人員/行政助理	月薪30,000元以上
6001001002	台北市大同區	臺北市私立筑是藝術美術短期補習班	美術補習班行政助理	月薪28,000~32,000元
6001001002	台北市大同區	ic創意影像_奇亨創意影像有限公司	會計行政助理	月薪30,000~32,000元
6001001002	台北市大同區	天麗生技國際股份有限公司	行政人員/客服人員/行政助理【北區】	月薪27,470~33,000元
6001001002	台北市大同區	財團法人中國生產力中心	晚間/假日櫃台行政助理(時薪，在校生可，北市承德路)	時薪183元以上
6001001002	台北市大同區	台灣諾得有限公司	【NEXWATER 諾得淨水】業務助理/行政助理---&quot;保障薪+獎金&quot;---(台北市)	月薪28,000~34,000元
6001001002	台北市大同區	精訊聯合會計師事務所	【台北所】事務所工商行政助理(捷運100公尺)	月薪34,000~40,000元
6001001002	台北市大同區	玨晟營造股份有限公司	會計/行政助理	月薪45,000元以上
6001001002	台北市大同區	仜川國際股份有限公司	工務行政助理	月薪28,000~35,000元
6001001002	台北市大同區	億宏科技資訊有限公司	行政助理(工讀)(台北營業處)	時薪183元
6001001002	台北市大同區	華梵大學	【推廣教育處-台北承德中心】文教基金會 文字編輯行政助理（兼職）	時薪183元
6001001002	台北市大同區	英屬維京群島商華敦國際有限公司台灣分公司	保養香氛SABON店鋪行政助理(約聘期限一年) - 台北京站	月薪30,000元以上
6001001002	台北市大同區	豐馥資產管理有限公司	行政助理	月薪27,470~33,000元
6001001002	台北市大同區	豐馥資產管理有限公司	商務中心行政助理(中山綻國際商務中心)	月薪28,000~32,000元
6001001002	台北市大同區	大誠保險經紀人股份有限公司(總公司)	宇耀通訊處_櫃台_行政助理	月薪27,470~28,000元
6001001002	台北市大同區	言果學習股份有限公司	課程行政助理 (工讀/實習)	遠端工作
6001001002	台北市大同區	松橋環保科技股份有限公司	行政助理	月薪28,000~33,000元
6001001002	台北市大同區	台郡再生基材股份有限公司	行政助理/業務助理	月薪28,000~38,000元
6001001002	台北市大同區	大展證券股份有限公司	【證券總公司】行政助理  (歡迎 同業 超業助理經驗者 加入)	月薪28,900元以上
6001001002	台北市大同區	THE LADYWORE_力啟服飾開發有限公司	行政助理【身心障礙職缺】	月薪27,470元
6001001002	台北市大同區	方成事股份有限公司	【行政助理】行政與總務事務協調與執行（#管理#協調#總務管理）	月薪28,000~32,000元
6001001002	台北市大同區	春樹科技股份有限公司	身心障礙人才專區 - 部門行政助理	月薪27,470~30,000元
6001001002	台北市大同區	拉普拉斯核心行銷有限公司	行政助理人員	待遇面議
6001001002	台北市大同區	百合旅行社股份有限公司	行政助理	月薪30,000元以上
6001001002	台北市大同區	豐馥資產管理有限公司	行政助理秘書	月薪28,000~30,000元
6001001002	台北市大同區	豐馥資產管理有限公司	行政助理秘書	月薪27,470~33,000元
6001001002	台北市大同區	豐馥資產管理有限公司	文書行政助理工讀生 兼職 (可長期配合的優先)	時薪183元
6001001002	台北市大同區	中保科技集團_保創科技股份有限公司	新建工程/行政助理工程師	月薪35,000元以上
6001001002	台北市大同區	拉普拉斯核心行銷有限公司	企劃行政助理	待遇面議
6001001002	台北市大同區	SNOW CAPPED/SISTER_弘妍國際美學館	【Snow Capped 360度全方位玩美極緻】行政助理	月薪33,000~35,000元
6001001002	台北市大同區	精訊聯合會計師事務所	【台北所】事務所英文行政助理(捷運100公尺)	月薪33,000~40,000元
6001001003	台北市中山區	福生開發投資有限公司	行政助理	月薪32,000元以上
6001001003	台北市中山區	華泰商業銀行股份有限公司	行政助理	月薪27,470元以上
6001001003	台北市中山區	瑞堯建設股份有限公司	行政助理	月薪35,000~40,000元
6001001003	台北市中山區	猩動力科技股份有限公司	行政助理	月薪28,000~32,000元
6001001003	台北市中山區	升太商務管理顧問有限公司	行政助理	時薪183元
6001001003	台北市中山區	吉帝旅行社有限公司	行政助理	月薪32,000~35,000元
6001001003	台北市中山區	小滿科技有限公司	行政助理	月薪28,000元
6001001003	台北市中山區	熱灣行銷有限公司	行政助理	月薪33,000~34,000元
6001001003	台北市中山區	華翰物產實業股份有限公司	行政助理	月薪30,000元以上
6001001003	台北市中山區	泛思國際有限公司	行政助理	時薪183~190元
6001001003	台北市中山區	台灣史蒂法諾瑞奇股份有限公司	行政助理	遠端工作
6001001003	台北市中山區	LUCKY M 網路趨勢團隊_統一國際策略有限公司	行政助理	月薪27,470~32,000元
6001001003	台北市中山區	博宇電子股份有限公司	行政助理	月薪28,500~33,000元
6001001003	台北市中山區	水星媒體股份有限公司	行政助理	月薪28,000~35,000元
6001001003	台北市中山區	禾匯健康事業有限公司	現場行政助理	月薪36,000元以上
6001001003	台北市中山區	禹大制作設計有限公司	行政助理	月薪32,000~37,000元
6001001003	台北市中山區	鑫鴻工作室	宣傳行政助理	月薪30,000~35,000元
6001001003	台北市中山區	松江國際商標事務所	行政助理	月薪28,000~32,000元
6001001003	台北市中山區	克迪斯行銷有限公司	行政助理	月薪28,000元以上
6001001003	台北市中山區	萬寶證券投資顧問股份有限公司	行政助理	月薪27,470~30,000元
6001001003	台北市中山區	天銳形象企業社	行政助理	時薪200~250元
6001001003	台北市中山區	好野旅遊_賓士旅行社有限公司	行政助理	月薪29,000~33,000元
6001001003	台北市中山區	中華民國資訊軟體協會	行政助理	月薪27,470元
6001001003	台北市中山區	瑞萊仕健康美學股份有限公司	門市行政助理	月薪40,000~45,000元
6001001003	台北市中山區	品漾診所	行政助理	待遇面議
6001001003	台北市中山區	華成實業股份有限公司	行政助理	月薪28,000元以上
6001001003	台北市中山區	日商_娜普菈股份有限公司	日文行政助理	遠端工作
6001001003	台北市中山區	新高通顧問股份有限公司	日文行政助理	月薪32,000~38,000元
6001001003	台北市中山區	Ajoice Fitness Boutique_貝里斯商維特威國際股份有限公司	行政助理	月薪27,470~30,000元
6001001003	台北市中山區	財金文化事業股份有限公司	行政助理	月薪28,000~32,000元
6001001003	台北市中山區	世新國際事業有限公司	行政助理秘書	時薪200元
6001001003	台北市中山區	亞東海事檢定保險公證人股份有限公司	行政助理	月薪28,000~30,000元
6001001003	台北市中山區	木生婦幼診所	行政助理	月薪27,470~30,000元
6001001003	台北市中山區	臺灣阿爾卑斯技研股份有限公司	行政助理【歡迎身心障礙者】	月薪27,470~28,900元
6001001003	台北市中山區	善菓餐飲國際股份有限公司	【總公司】採購行政助理	月薪32,000元
6001001003	台北市中山區	威展斯科技股份有限公司	專案/行政  助理	月薪27,500~30,000元
6001001003	台北市中山區	盛家國際股份有限公司	營運行政助理/專員_應屆畢業可培養	月薪32,000~35,000元
6001001003	台北市中山區	Sweet & Sour Life_豐豐好有限公司	行政助理	月薪32,000元以上
6001001003	台北市中山區	承啟醫系股份有限公司	行政助理(台北)	月薪30,000元以上
6001001003	台北市中山區	昶暉聯合會計師事務所	行政助理（行政秘書）	月薪28,000~35,000元
6001001003	台北市中山區	興能高科技股份有限公司	業務暨行政助理(台北)(年後上班)	月薪30,000~34,000元
6001001003	台北市中山區	春越營造股份有限公司	工務行政助理 【歡迎應屆畢業生~無經驗可】	月薪28,000~37,997元
6001001003	台北市中山區	第二計劃股份有限公司	Able. 行政助理秘書	月薪30,000~40,000元
6001001003	台北市中山區	如盈科技企業股份有限公司	業務行政助理	月薪27,470~31,000元
6001001003	台北市中山區	合砌設計有限公司	會計行政助理	月薪33,000~40,000元
6001001003	台北市中山區	EnterSpace 密室逃脫_進入空間有限公司	【台灣沉浸式體驗協會】行政助理 / 執行祕書	遠端工作
6001001003	台北市中山區	指數資訊股份有限公司	行政助理（企業營運助理/資深行政秘書）	月薪34,000~50,000元
6001001003	台北市中山區	民生承安診所	行政助理	月薪32,000~46,000元
6001001003	台北市中山區	中華開發金融控股股份有限公司(凱基證券)(凱基銀行)(凱基投信)(中華開發資本)	【凱基證券/通路管理部】行政助理	時薪183元
6001001003	台北市中山區	凱各實業有限公司	行政助理	月薪27,500~30,000元
6001001003	台北市中山區	茂倫科技有限公司	行政助理	月薪28,000~35,000元
6001001003	台北市中山區	所以國際有限公司	行政助理	月薪28,000~35,000元
6001001003	台北市中山區	沁妍美學有限公司	門市行政助理	月薪40,000~45,000元
6001001003	台北市中山區	二拾衫_內定股份有限公司	行政助理 Operation Assistant	月薪29,000~35,000元
6001001003	台北市中山區	最最科技股份有限公司	行政助理 &amp; 人力資源 / Administrative Assistant	月薪28,000~45,000元
6001001003	台北市中山區	萬寶華企業管理顧問股份有限公司	派遣知名銀行【台北車站】行政助理_10EE	月薪28,000~32,000元
6001001003	台北市中山區	奔騰雲創有限公司	早班行政助理(採做一休一制)	月薪33,000~36,000元
6001001003	台北市中山區	天晴資訊有限公司	人事行政助理(可工讀)	月薪27,470~31,000元
6001001003	台北市中山區	芙美醫學診所	行政助理/行政人員/總務人員	月薪28,000~35,000元
6001001003	台北市中山區	怡東人事顧問股份有限公司	【知名協會】短期行政助理(工作至12/31)	月薪28,000~35,000元
6001001003	台北市中山區	今周刊_今周文化事業股份有限公司	約聘行政助理【今周刊─數位內容部】	月薪27,470~30,000元
6001001003	台北市中山區	MyGo商學苑_平安房屋仲介股份有限公司	MyGo★業務/行政助理(台北)	月薪30,000~32,000元
6001001003	台北市中山區	瀚仕生醫科技股份有限公司	醫檢行政助理	月薪30,000~35,000元
6001001003	台北市中山區	金暉汽材有限公司	301汽車零件-行政助理	月薪32,000~45,000元
6001001003	台北市中山區	奔騰雲創有限公司	大夜班行政助理(採做一休一制)	月薪39,000~42,000元
6001001003	台北市中山區	三友藥妝股份有限公司	特美事Tomod&#039;s-行政助理/專員(約聘) A03	月薪28,000~32,000元
6001001003	台北市中山區	巴黎都_雄鶴國際有限公司	行政助理人員	月薪27,470~33,000元
6001001003	台北市中山區	松旭營造股份有限公司	會計行政助理/辦公行政助理	月薪32,000~40,000元
6001001003	台北市中山區	打鐵健身股份有限公司	FORGE打鐵健身【行政助理】	月薪30,000~33,000元
6001001003	台北市中山區	全聯福利中心_全聯實業股份有限公司	線上事業部-Px Pay技術組-行政助理	月薪28,000~33,000元
6001001003	台北市中山區	安晴動物醫院	櫃台行政助理	月薪28,000~36,000元
6001001003	台北市中山區	台隆賓士汽車股份有限公司濱江分公司	行政助理出納	月薪30,000元以上
6001001003	台北市中山區	凡登商旅股份有限公司	人資行政助理（總部）	月薪30,000元以上
6001001003	台北市中山區	麗緻餐旅集團_亞都麗緻大飯店股份有限公司	台北亞都麗緻大飯店-客房部-行政助理	月薪32,000~37,000元
6001001003	台北市中山區	安捷新科技股份有限公司	行政助理	月薪30,000~35,000元
6001001003	台北市中山區	詩麗雅美容世界有限公司	人事行政助理_(享工作獎金)	月薪32,000~40,000元
6001001003	台北市中山區	甲山林集團_愛山林建設開發股份有限公司	8‧D《業務部》行政助理/工讀生	月薪32,000元以上
6001001003	台北市中山區	Kiwisafe／Applaws／Kazi／Primal_籐濱實業有限公司	行政助理	時薪185~200元
6001001003	台北市中山區	長隆人力資源股份有限公司	【工研院產科國際所】行政助理(台北)(0F000) TCL1(L)	月薪30,000元以上
6001001003	台北市中山區	碁泰管理顧問股份有限公司	誠徵夜班行政助理 時薪185	時薪185元
6001001003	台北市中山區	伍常企業股份有限公司	採購行政助理 Purchasing &amp; Administrative Assistant	月薪38,000~40,000元
6001001003	台北市中山區	大管家房屋管理_宜加仲介有限公司	(台北長安店) 社宅行政助理 周休二日	月薪31,000~32,000元
6001001003	台北市中山區	貝拉漂亮磚家_歐冠建材股份有限公司	行政助理	月薪30,000~33,000元
6001001003	台北市中山區	杏創生物科技股份有限公司	診所櫃檯收銀行政助理	月薪30,000~33,000元
